Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Candyman,ITC Group,24.4222946181,23.4936528834,18.4303533492,13.2906255332,12.9690283962,13.0509931132,13.0278815999,12.9454012729,12.3319230295,12.0342527033,Current Prices,Local Currency,INR million,1423.5999755859,1487.9000244141,1538.4000244141,1572.5999755859,1647.3000488281,1729.0999755859,1819.5,1867.4000244141,1905.8000488281,2001.1420898438,Year-on-Year Exchange Rates,USD million,24.296938157,24.3790521121,23.9854425309,23.3878228281,25.295833355,25.2780026765,25.837619306,25.1999566107,25.774964321,25.6609550615,Year-on-Year Exchange Rates,GBP million,15.5443711349,14.806820459,15.6970729856,17.329402223,19.6411606071,18.9504973065,20.2454972342,19.6559554892,18.7394958374,18.8214593178,Year-on-Year Exchange Rates,EUR million,18.2995371191,18.3752409091,21.6266892077,21.1434134029,22.4449421607,21.4145198673,23.0804369102,22.1123371493,21.7895507844,22.1971008326,Year-on-Year Exchange Rates,CHF million,22.5215637207,22.3116854777,23.0831420356,23.0452030429,24.9098030506,24.6632353451,25.6719657098,23.6621495511,23.5619174536,22.7000794372,Year-on-Year Exchange Rates,JPY million,2371.3088801742,2580.2292215499,2903.2945217485,2544.4290712547,2837.4687672534,2791.2774229271,2816.5502482174,2690.7148401424,2828.91378104,2746.7475491284,2,2,2,3,3,3,3,4,4,4,Local Currency,INR million,4.5167216866,3.3940452431,2.2230857143,4.7501001146,4.9656968575,5.2281548604,2.6325927131,2.0563362917,5.0027305369,2017-2022,21.4801208357,3.9683239938
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Alpenliebe,Perfetti Van Melle Group,6.4143691804,5.2611635857,3.8228846678,2.5540043627,2.3492732833,2.3677617007,2.2475690875,1.8165433307,2.0981351348,2.1234936858,Current Prices,Local Currency,INR million,373.8999938965,333.200012207,319.1000061035,302.200012207,298.3999938965,313.700012207,313.8999938965,262.0400085449,324.25,353.1098022461,Year-on-Year Exchange Rates,USD million,6.3814450579,5.4594396989,4.9751395843,4.4943408711,4.5822110696,4.5860331156,4.4575040079,3.5361447784,4.3853142864,4.5279817026,Year-on-Year Exchange Rates,GBP million,4.0826358332,3.3158361965,3.2559386415,3.3301193213,3.5578959701,3.4380725929,3.4927515572,2.7581914303,3.18831009,3.3211243776,Year-on-Year Exchange Rates,EUR million,4.8062636516,4.1149475064,4.4858791918,4.0630420245,4.0657866844,3.8851051059,3.9818351224,3.1028793723,3.7072419251,3.9167702909,Year-on-Year Exchange Rates,CHF million,5.915153612,4.9964740584,4.7879814402,4.4285010486,4.5122836508,4.4744996461,4.4289254628,3.3203543909,4.0087897673,4.005522947,Year-on-Year Exchange Rates,JPY million,622.8100527038,577.8159782314,602.210923627,488.9523771655,513.9929810797,506.4043571851,485.9110226571,377.5703815384,481.3072043241,484.6749707655,4,4,5,5,5,5,5,5,5,5,Local Currency,INR million,-10.8852587199,-4.2316943538,-5.2961433949,-1.2574514087,5.1273520856,0.0637493407,-16.5211807454,23.7406462473,8.9004787189,2017-2022,18.3343865512,3.424205356
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Ravalgaon,Ravalgaon Sugar Farms Ltd,2.7671510705,2.3684709152,1.8150016173,1.3184138467,1.2683242226,1.2318096503,1.177127593,1.1424451866,1.070647505,0.9999958327,Current Prices,Local Currency,INR million,161.3000030518,150,151.5,156,161.1000061035,163.1999969482,164.3999938965,164.8000030518,165.4600067139,166.2864990234,Year-on-Year Exchange Rates,USD million,2.7529476441,2.4577308669,2.3620608982,2.3200435062,2.4738413083,2.3858481394,2.3345449059,2.2239224976,2.2377613917,2.1323175403,Year-on-Year Exchange Rates,GBP million,1.7612441377,1.4927233231,1.545831071,1.7190555696,1.9208346991,1.788630586,1.8292715701,1.7346586068,1.626947753,1.563984183,Year-on-Year Exchange Rates,EUR million,2.0734162994,1.852467297,2.1297733769,2.097400828,2.1950344272,2.0211957818,2.0854210976,1.9514368545,1.8917510372,1.8444858087,Year-on-Year Exchange Rates,CHF million,2.5517900809,2.2493129691,2.273203304,2.2860560413,2.4360889362,2.3278237175,2.3195773597,2.088209418,2.0456264667,1.8862812173,Year-on-Year Exchange Rates,JPY million,268.6794999777,260.1212291699,285.9133600264,252.404261273,277.4942160951,263.4529369819,254.4879602177,237.4583956675,245.6039884623,228.2431797142,5,5,6,6,6,6,6,6,6,6,Local Currency,INR million,-7.0055814247,1,2.9702970297,3.2692346817,1.3035324427,0.7352922614,0.2433145804,0.4004876516,0.4995118313,2017-2022,3.2194244093,0.6357497717
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Others,Others,23.0121290507,22.6046857157,22.2724059853,17.9473312892,17.6045905983,17.2566587039,32.9845622777,34.4154676621,33.4129843663,33.4170838497,Current Prices,Local Currency,INR million,1341.4000144958,1431.5999557495,1859.1,2123.6000274658,2236.0998886108,2286.3001983643,4606.6899368286,4964.5000411987,5163.7094299316,5556.8330381958,Year-on-Year Exchange Rates,USD million,22.894010786,23.4565826683,28.9855274971,31.5823362401,34.3374057371,33.4238062284,65.4168182734,66.9943150887,69.8365111295,71.2561309868,Year-on-Year Exchange Rates,GBP million,14.6468249672,14.2465509551,18.9693369244,23.4011952233,26.6615648296,25.057270466,51.2584382384,52.2555374103,50.7741152737,52.2640083856,Year-on-Year Exchange Rates,EUR million,17.2429051544,17.6799473356,26.1350606267,28.5515413838,30.4675111867,28.3153210987,58.436062903,58.7858505159,59.0381498461,61.6375937943,Year-on-Year Exchange Rates,CHF million,21.221148089,21.4674423137,27.8951304455,31.1196709745,33.8133953595,32.6109309225,64.9974092301,62.9060409583,63.8403254408,63.0342802876,Year-on-Year Exchange Rates,JPY million,2234.3873425051,2482.5969344607,3508.5249348188,3435.9339498196,3851.6745015007,3690.7629494155,7131.0655042787,7153.2900075508,7664.8590583267,7627.253260048,,,,,,,,,,,Local Currency,INR million,6.7243134247,29.8616972244,14.2273157692,5.2976012286,2.2449940635,101.4910351722,7.7671844486,4.0126777536,7.6132015869,2017-2022,148.5055818167,19.9685002318
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Total,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Local Currency,INR million,5829.1,6333.2,8347.1,11832.4,12701.8,13248.8,13966.2,14425.2,15454.2,16628.7192,Year-on-Year Exchange Rates,USD million,99.486713009,103.7686741735,130.1409803511,175.9723255296,195.0480219659,193.6864302751,198.3255612811,194.6633872489,209.0100972844,213.2326426426,Year-on-Year Exchange Rates,GBP million,63.6482827594,63.0247689982,85.1696800826,130.3881610372,151.4466620556,145.20348867,155.4012989679,151.8373596526,151.9592345214,156.3990700706,Year-on-Year Exchange Rates,EUR million,74.9296386978,78.2136392338,117.342781215,159.0851638259,173.0657183797,164.0834508263,177.1618565407,170.8122960669,176.6922379605,184.449349535,Year-on-Year Exchange Rates,CHF million,92.2172304969,94.9689926399,125.2452494981,173.3944198893,192.0714666482,188.9759279708,197.0540299515,182.7842107968,191.0644219653,188.6289078098,Year-on-Year Exchange Rates,JPY million,9709.6072144381,10982.6651238579,15752.7881681598,19144.5396223514,21878.8075757897,21387.4714261935,21619.4031748578,20785.101855293,22939.7619030552,22824.413088683,,,,,,,,,,,Local Currency,INR million,8.6479902558,31.7990905072,41.7546213655,7.3476217843,4.3064762475,5.4148300223,3.286505993,7.1333499709,7.6,2017-2022,30.9162417925,5.5355325262
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Parle,Parle Products Pvt Ltd,36.8581774043,37.8529020941,31.3869479563,23.7289132882,23.4360481578,23.5425097867,23.1702252035,22.162257959,21.6748890906,21.2915647691,Current Prices,Fixed 2022 Exchange Rates,USD million,27.5505486186,30.7409492627,33.5953827486,36.0035712842,38.1719671552,39.9967030218,41.4957292661,40.9949856138,42.9534747191,45.4005662171,Fixed 2022 Exchange Rates,GBP million,20.2074135108,22.547466552,24.6410988272,26.4074252342,27.997871676,29.3362549044,30.4357409292,30.0684620708,31.5049488629,33.2998093023,Fixed 2022 Exchange Rates,EUR million,23.8316268516,26.5913699953,29.0604966414,31.1436148894,33.019308981,34.5977321506,35.8944117409,35.4612611697,37.1553828439,39.2721527224,Fixed 2022 Exchange Rates,CHF million,24.3716432488,27.1939212149,29.7189974142,31.849318399,33.767515068,35.3817047592,36.7077666591,36.2648010463,37.9973109299,40.1620460795,Fixed 2022 Exchange Rates,JPY million,2949.0095639102,3290.5099144989,3596.0483546225,3853.8207540572,4085.9257567693,4281.2454070886,4441.7011131466,4388.1015336944,4597.7381250478,4859.6746959412,,,,,,,,,,,,,1,1,1,2,2,2,1,1,1,1,Fixed 2022 Exchange Rates,USD million,11.5801710095,9.285443535,7.1682128274,6.0227243955,4.7803034599,3.7478745272,-1.2067353945,4.7773869803,5.6970745999,2017-2022,18.9369309486,3.5293162001
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Pulse,DS Group,,,13.4573690123,33.076975498,32.937064807,31.6843774884,15.2089337645,14.2591431114,15.7976466096,16.2164453303,Current Prices,Fixed 2022 Exchange Rates,USD million,,,14.4042505626,50.1872644038,53.6469522309,53.8290372741,27.2377930027,26.3760744867,31.3064492017,34.5787549206,Fixed 2022 Exchange Rates,GBP million,,,10.565039973,36.8106936389,39.3482598961,39.4818132352,19.9780176412,19.3459756944,22.9622419986,25.3623696952,Fixed 2022 Exchange Rates,EUR million,,,12.4598870693,43.4127165498,46.4053970391,46.5629032603,23.5610886769,22.8156895776,27.0805357001,29.9111279295,Fixed 2022 Exchange Rates,CHF million,,,12.7422237879,44.3964336469,47.4569272379,47.6180024955,24.094974773,23.3326851887,27.6941712448,30.5889037122,Fixed 2022 Exchange Rates,JPY million,,,1541.830373622,5372.0426682628,5742.3675075805,5761.8578829439,2915.5322159534,2823.2939022863,3351.0410041541,3701.3084704964,,,,,,,,,,,,,,,3,1,1,1,2,2,2,2,Fixed 2022 Exchange Rates,USD million,,,248.419823618,6.8935572963,0.339413584,-49.3994424162,-3.163686999,18.6926023338,10.4524971765,2017-2022,-35.5438594689,-8.4089876023
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Kopiko,Mayora Indah Tbk PT,6.5258786759,8.4191248059,8.8150374117,8.083736182,9.4356705349,10.8658895567,12.1837004739,13.2587414773,13.6137742642,13.9171638291,Current Prices,Fixed 2022 Exchange Rates,USD million,4.8779280583,6.8373063669,9.4352772433,12.2653476936,15.3685511875,18.4602135288,21.8198801213,24.5255658122,26.9786344117,29.6759362138,Fixed 2022 Exchange Rates,GBP million,3.5777984212,5.0149374145,6.920462873,8.9962256698,11.2723224937,13.5399542651,16.0041582646,17.9886889664,19.7879334115,21.766314809,Fixed 2022 Exchange Rates,EUR million,4.2194789986,5.9143698466,8.1616525906,10.6097048551,13.2940211906,15.9683542607,18.8745149215,21.2149725529,23.3369127115,25.6701181566,Fixed 2022 Exchange Rates,CHF million,4.3150909289,6.0483874156,8.346592807,10.8501170866,13.5952590991,16.3301916288,19.302204882,21.6956964714,23.8657190579,26.251794129,Fixed 2022 Exchange Rates,JPY million,522.1332139414,731.8649855789,1009.951678782,1312.8823005999,1645.0490718964,1975.9804787149,2335.5990492922,2625.2155317036,2887.7918912921,3176.5109625894,,,,,,,,,,,,,3,3,4,4,4,4,4,3,3,3,Fixed 2022 Exchange Rates,USD million,40.1682494117,37.9969938011,29.9945658968,25.3005750131,20.1168106455,18.1995001697,12.4000942071,10.0020876921,9.9979182076,2017-2022,93.0952101585,14.0654978121
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Candyman,ITC Group,24.4222946181,23.4936528834,18.4303533492,13.2906255332,12.9690283962,13.0509931132,13.0278815999,12.9454012729,12.3319230295,12.0342527033,Current Prices,Fixed 2022 Exchange Rates,USD million,18.2550430499,19.0795725382,19.7271418623,20.1656931349,21.1235837476,22.172516882,23.331730401,23.9459598354,24.4383692979,25.6609550615,Fixed 2022 Exchange Rates,GBP million,13.3894685247,13.9942335533,14.4692041715,14.7908669824,15.4934479719,16.2628056309,17.1130502939,17.563567209,17.9247332156,18.8214593178,Fixed 2022 Exchange Rates,EUR million,15.7908788005,16.5041088478,17.0642657691,17.4436190236,18.2722083909,19.1795508687,20.1822874896,20.7136049194,21.1395462947,22.1971008326,Fixed 2022 Exchange Rates,CHF million,16.1486946363,16.878086229,17.4509361118,17.8388853795,18.6862502943,19.614152838,20.6396111229,21.1829680213,21.6185610804,22.7000794372,Fixed 2022 Exchange Rates,JPY million,1954.0190392903,2042.2766409988,2111.5924341826,2158.5349439316,2261.0675147765,2373.3452733031,2497.4274395624,2563.1745323502,2615.8820204797,2746.7475491284,,,,,,,,,,,,,2,2,2,3,3,3,3,4,4,4,Fixed 2022 Exchange Rates,USD million,4.5167216866,3.3940452431,2.2230857143,4.7501001146,4.9656968575,5.2281548604,2.6325927131,2.0563362917,5.0027305369,2017-2022,21.4801208357,3.9683239938
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Alpenliebe,Perfetti Van Melle Group,6.4143691804,5.2611635857,3.8228846678,2.5540043627,2.3492732833,2.3677617007,2.2475690875,1.8165433307,2.0981351348,2.1234936858,Current Prices,Fixed 2022 Exchange Rates,USD million,4.7945775513,4.2726753803,4.0918688175,3.8751575774,3.8264293538,4.0226238591,4.0251882553,3.3601796283,4.1579079871,4.5279817026,Fixed 2022 Exchange Rates,GBP million,3.5166635891,3.1338656592,3.001250043,2.8422995371,2.8065590015,2.950461163,2.9523420626,2.4645802942,3.0496875833,3.3211243776,Fixed 2022 Exchange Rates,EUR million,4.1473795929,3.6959265941,3.5395262771,3.3520678899,3.309917265,3.479628377,3.4818466171,2.9066044442,3.5966511231,3.9167702909,Fixed 2022 Exchange Rates,CHF million,4.2413577757,3.7796750086,3.6197307146,3.4280245855,3.384918842,3.5584755489,3.5607440536,2.9724670926,3.6781499899,4.005522947,Fixed 2022 Exchange Rates,JPY million,513.2113791752,457.3469927718,437.9934659013,414.7967038868,409.5808368905,430.5814884732,430.8559813331,359.6734859045,445.0622958385,484.6749707655,,,,,,,,,,,,,4,4,5,5,5,5,5,5,5,5,Fixed 2022 Exchange Rates,USD million,-10.8852587199,-4.2316943538,-5.2961433949,-1.2574514087,5.1273520856,0.0637493407,-16.5211807454,23.7406462473,8.9004787189,2017-2022,18.3343865512,3.424205356
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Ravalgaon,Ravalgaon Sugar Farms Ltd,2.7671510705,2.3684709152,1.8150016173,1.3184138467,1.2683242226,1.2318096503,1.177127593,1.1424451866,1.070647505,0.9999958327,Current Prices,Fixed 2022 Exchange Rates,USD million,2.0683749299,1.92347324,1.9427079724,2.0004121696,2.065810338,2.092738846,2.1081265928,2.1132559721,2.1217193013,2.1323175403,Fixed 2022 Exchange Rates,GBP million,1.5170843994,1.4108038165,1.4249118546,1.4672359691,1.5152033563,1.5349545236,1.5462409255,1.5500031551,1.5562107263,1.563984183,Fixed 2022 Exchange Rates,EUR million,1.789174517,1.6638324394,1.6804707638,1.730385737,1.7869561076,1.8102496602,1.8235602859,1.8279972739,1.8353181773,1.8444858087,Fixed 2022 Exchange Rates,CHF million,1.8297165909,1.7015343053,1.7185496483,1.7695956775,1.8274479131,1.8512692895,1.8648815293,1.869419058,1.8769058505,1.8862812173,Fixed 2022 Exchange Rates,JPY million,221.3987653877,205.8884946053,207.9473795514,214.1240343895,221.1242515837,224.0066779418,225.6537817098,226.2028302618,227.1087446647,228.2431797142,,,,,,,,,,,,,5,5,6,6,6,6,6,6,6,6,Fixed 2022 Exchange Rates,USD million,-7.0055814247,1,2.9702970297,3.2692346817,1.3035324427,0.7352922614,0.2433145804,0.4004876516,0.4995118313,2017-2022,3.2194244093,0.6357497717
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Others,Others,23.0121290507,22.6046857157,22.2724059853,17.9473312892,17.6045905983,17.2566587039,32.9845622777,34.4154676621,33.4129843663,33.4170838497,Current Prices,Fixed 2022 Exchange Rates,USD million,17.2009802133,18.357628035,23.8395273363,27.2312521684,28.6738553178,29.3175816675,59.0722987893,63.6605531943,66.2150460501,71.2561309868,Fixed 2022 Exchange Rates,GBP million,12.6163483992,13.4647112083,17.4855025015,19.9732201562,21.0313217126,21.5034736365,43.3275716282,46.6929040337,48.5665398064,52.2640083856,Fixed 2022 Exchange Rates,EUR million,14.8790990553,15.8796163106,20.6215392536,23.5554307597,24.8033035491,25.3601362413,51.0984010336,55.0673080922,57.2769817136,61.6375937943,Fixed 2022 Exchange Rates,CHF million,15.2162542783,16.2394429075,21.0888161795,24.0891886493,25.3653378032,25.9347881311,52.256273075,56.3151141907,58.5748582498,63.0342802876,Fixed 2022 Exchange Rates,JPY million,1841.192197654,1964.9997317753,2551.7820021382,2914.8320853249,3069.2482656879,3138.1527070469,6323.0963747139,6814.2229330028,7087.6557407192,7627.253260048,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,6.7243134247,29.8616972244,14.2273157692,5.2976012286,2.2449940635,101.4910351722,7.7671844486,4.0126777536,7.6132015869,2017-2022,148.5055818167,19.9685002318
Asia Pacific,India,Snacks,2023,Confectionery,Boiled Sweets,yes,3,Retail Value RSP,Total,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Fixed 2022 Exchange Rates,USD million,74.7474524212,81.2116048231,107.0361565431,151.7286984318,162.8771493308,169.8914150792,179.0907464283,184.9765745427,198.171600969,213.2326426426,Fixed 2022 Exchange Rates,GBP million,54.8247768444,59.5660182037,78.5074702438,111.2879671877,119.4649861081,124.6097173588,131.3571217451,135.6741814236,145.3522956046,156.3990700706,Fixed 2022 Exchange Rates,EUR million,64.6576378158,70.2492240338,92.5878383648,131.2475397046,140.8911125232,146.9585548188,154.9161107655,160.00743803,171.4213285641,184.449349535,Fixed 2022 Exchange Rates,CHF million,66.1227574589,71.8410470808,94.6858466634,134.2215634244,144.0836562577,150.2885846909,158.4264560949,163.633151069,175.3056764032,188.6289078098,Fixed 2022 Exchange Rates,JPY million,8000.9641593588,8692.8867602291,11457.1456888,16241.0334904526,17434.363205185,18185.1699155124,19169.8659557114,19799.8847492036,21212.2798221961,22824.413088683,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,8.6479902558,31.7990905072,41.7546213655,7.3476217843,4.3064762475,5.4148300223,3.286505993,7.1333499709,7.6,2017-2022,30.9162417925,5.5355325262
Asia Pacific,India,Snacks,2023,Confectionery,Lollipops,yes,3,Retail Value RSP,Alpenliebe,Perfetti Van Melle Group,31.2573912662,26.3145469338,22.0250432108,17.8143494853,15.0094367013,13.8361512599,12.59300002,10.7672713646,12.2573263633,12.5308685149,Current Prices,Local Currency,INR million,334.5,301.6000061035,273.299987793,240.1000061035,220.3000030518,221.6000061035,219.6999969482,190.2899932861,235.4700012207,259.0199890137,Year-on-Year Exchange Rates,USD million,5.7089954713,4.9416776296,4.261064123,3.570785,3.382912645,3.2396076725,3.119826811,2.5679016341,3.1846105177,3.3214534499,Year-on-Year Exchange Rates,GBP million,3.6524250027,3.001369089,2.7886179064,2.6458029023,2.6266907142,2.4286798786,2.4445922949,2.0029621876,2.3153473579,2.436175927,Year-on-Year Exchange Rates,EUR million,4.2997999939,3.7246943205,3.8420266528,3.2281150743,3.0016515996,2.7444669483,2.7869040499,2.2532700186,2.6921950983,2.8731057345,Year-on-Year Exchange Rates,CHF million,5.2918398383,4.5226187014,4.1007685494,3.5184748042,3.3312872734,3.1608196057,3.0998245607,2.4111975047,2.911178817,2.9382093137,Year-on-Year Exchange Rates,JPY million,557.1809736031,523.0170953686,515.7763551489,388.4760555911,379.4660107792,357.7277790127,340.0912783391,274.1866242752,349.5247740624,355.5282374047,1,1,1,1,1,1,1,1,1,1,Local Currency,INR million,-9.8355736611,-9.3832950059,-12.147816748,-8.2465649931,0.5901057802,-0.8574048298,-13.386437902,23.742713505,10.0012688117,2017-2022,17.576026067,3.2913028787
Asia Pacific,India,Snacks,2023,Confectionery,Lollipops,yes,3,Retail Value RSP,Pim Pom,Mars Inc,19.3992066297,14.6405204457,11.5484409085,8.79217143,6.738235552,5.0074876275,4.5683298912,4.521020699,4.5750898246,4.6781522606,Current Prices,Local Currency,INR million,207.6000061035,167.8000030518,143.3000030518,118.5,98.9000015259,80.1999969482,79.6999969482,79.9000015259,87.8899993896,96.6999969482,Year-on-Year Exchange Rates,USD million,3.5431614191,2.7493816464,2.2342134252,1.7623407403,1.5187020477,1.1724572125,1.1317714646,1.0782245611,1.1886669852,1.2399990429,Year-on-Year Exchange Rates,GBP million,2.2667965705,1.6698598545,1.4621623577,1.3058210577,1.1792088608,0.8789716313,0.8868183939,0.8410147012,0.8642114784,0.909498165,Year-on-Year Exchange Rates,EUR million,2.6685755007,2.0722934539,2.0144985571,1.5932179366,1.3475412785,0.9932591824,1.0109979397,0.9461153202,1.0048712121,1.0726172787,Year-on-Year Exchange Rates,CHF million,3.2842630276,2.5162314872,2.1501652832,1.736523339,1.4955257007,1.1439427606,1.1245153002,1.0124267755,1.086607649,1.0969224142,Year-on-Year Exchange Rates,JPY million,345.802013515,290.9889536569,270.4381872232,191.7301600055,170.3549184076,129.4664530457,123.3740292319,115.1269770924,130.4613412314,132.7294453334,2,2,2,2,2,2,2,2,2,2,Local Currency,INR million,-19.1714845287,-14.6007148715,-17.3063520751,-16.5400831005,-18.9079922034,-0.6234414202,0.2509467821,9.9999971354,10.0238907951,2017-2022,-2.224473755,-0.4489070498
Asia Pacific,India,Snacks,2023,Confectionery,Lollipops,yes,3,Retail Value RSP,LuvIt,Global Consumer Products Pvt Ltd,,,0.4029462897,0.445173237,0.4905489782,0.5494500468,0.5961183306,0.65976345,0.6678621289,0.6763243901,Current Prices,Local Currency,INR million,,,5,6,7.1999998093,8.8000001907,10.3999996185,11.6599998474,12.8299999237,13.9799995422,Year-on-Year Exchange Rates,USD million,,,0.0779558052,0.0892324425,0.1105627329,0.1286486794,0.147684106,0.1573479096,0.1735191425,0.1792677001,Year-on-Year Exchange Rates,GBP million,,,0.0510175271,0.0661175219,0.0858473553,0.0964457708,0.1157203427,0.1227313029,0.1261558002,0.1314869114,Year-on-Year Exchange Rates,EUR million,,,0.0702895504,0.0806692626,0.098102091,0.1089860515,0.1319244491,0.1380688896,0.1466890165,0.1550691783,Year-on-Year Exchange Rates,CHF million,,,0.0750232114,0.0879252324,0.1088754762,0.1255199114,0.146737254,0.1477458801,0.1586207322,0.1585829921,Year-on-Year Exchange Rates,JPY million,,,9.4360844893,9.7078562028,12.4019753399,14.2057961951,16.0989950575,16.8007573178,19.0444761596,19.1888070689,,,3,3,3,3,3,3,3,3,Local Currency,INR million,,,20,19.9999968211,22.2222281091,18.1818112854,12.1153872606,10.034306103,8.9633641884,2017-2022,94.1666654525,14.1918041227
Asia Pacific,India,Snacks,2023,Confectionery,Lollipops,yes,3,Retail Value RSP,Nutrine,"Hershey Co, The",0.3644359609,0.2617494669,0.2337088557,0.148391079,0.1021977065,0.0749250077,0.0974424257,0.1188253173,0.1301368147,0.1344908331,Current Prices,Local Currency,INR million,3.9000000954,3,2.9000000954,2,1.5,1.2000000477,1.7000000477,2.0999999046,2.5,2.7799999714,Year-on-Year Exchange Rates,USD million,0.0665622807,0.0491546173,0.0452143685,0.0297441475,0.0230339033,0.0175430021,0.0241406727,0.0283388164,0.0338112127,0.0356483703,Year-on-Year Exchange Rates,GBP million,0.0425843284,0.0298544665,0.0295901667,0.022039174,0.0178848662,0.0131516963,0.0189158265,0.0221042648,0.0245821904,0.0261468971,Year-on-Year Exchange Rates,EUR million,0.0501321985,0.0370493459,0.0407679406,0.0268897542,0.0204379362,0.0148617346,0.0215645748,0.0248666088,0.0285832068,0.0308363609,Year-on-Year Exchange Rates,CHF million,0.0616985826,0.0449862594,0.043513464,0.0293084108,0.0226823915,0.0171163519,0.0239858988,0.026609463,0.0309081709,0.0315351021,Year-on-Year Exchange Rates,JPY million,6.4962805686,5.2024245834,5.4729291838,3.2359520676,2.5837449309,1.9371540616,2.6315666701,3.0258652853,3.7109267874,3.8158000607,3,3,4,4,4,4,4,4,4,4,Local Currency,INR million,-23.0769249579,-3.3333301544,-31.0344850266,-25,-19.9999968211,41.666665011,23.52940269,19.0476244539,11.1999988556,2017-2022,85.333331426,13.1333654311
