Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116
Region,Country,Industry,Edition,Category,Subcategory,Lowest Level,Hierarchy level,Data Type,National Brand Owner,2013 (%),2014 (%),2015 (%),2016 (%),2017 (%),2018 (%),2019 (%),2020 (%),2021 (%),2022 (%),Current/Constant,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Rank 2013,Rank 2014,Rank 2015,Rank 2016,Rank 2017,Rank 2018,Rank 2019,Rank 2020,Rank 2021,Rank 2022,Currency Conversion,Unit,Growth% 2013-2014,Growth% 2014-2015,Growth% 2015-2016,Growth% 2016-2017,Growth% 2017-2018,Growth% 2018-2019,Growth% 2019-2020,Growth% 2020-2021,Growth% 2021-2022,Historic Period Growth Years,Historic PGrowth%,Historic CAGR%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,India,Snacks,2023,Confectionery,Tablets,yes,3,Retail Value RSP,Chocoladefabriken Lindt & Sprüngli AG,0.3302240006,0.3390397768,0.3681198876,0.4085996609,0.4618346037,0.5093008076,0.5631079405,0.6168209411,0.6032613902,0.5910035513,Current Prices,Fixed 2022 Exchange Rates,USD million,1.515312195,1.7144557754,1.9452725642,2.308167888,2.7967301692,3.3494082251,3.9662016643,4.5009273816,4.9060107989,5.2984917724,Fixed 2022 Exchange Rates,GBP million,1.1114312294,1.2574964397,1.4267928977,1.6929645798,2.0513088066,2.4566798272,2.9090773548,3.3012809306,3.5983961799,3.8862679546,Fixed 2022 Exchange Rates,EUR million,1.3107671754,1.4830292804,1.6826891732,1.9965989273,2.4192124346,2.8972870232,3.4308223546,3.8933679081,4.2437709793,4.5832727524,Fixed 2022 Exchange Rates,CHF million,1.3404687049,1.5166342095,1.7208183261,2.0418411663,2.4740309491,2.962938542,3.508563599,3.9815902743,4.3399333575,4.687128123,Fixed 2022 Exchange Rates,JPY million,162.1989535368,183.5152740027,208.2218933554,247.0661935264,299.3618795337,358.5205153613,424.5420591209,481.7790773764,525.1391893137,567.1503361875,,,,,,,,,,,,,4,5,6,6,5,5,5,5,5,5,Fixed 2022 Exchange Rates,USD million,13.1420826097,13.4629771211,18.6552429935,21.1666700575,19.7615795036,18.4149974495,13.4820607348,8.9999989567,8.0000022334,2017-2022,89.4530917132,13.631918569
Asia Pacific,India,Snacks,2023,Confectionery,Tablets,yes,3,Retail Value RSP,Mars International India Pvt Ltd,,0.4434143376,0.4863453439,0.4379507199,0.43934635,0.4238193671,0.4108339636,0.325456514,0.3156664118,0.3063888346,Current Prices,Fixed 2022 Exchange Rates,USD million,,2.2422568794,2.5700166882,2.4739711873,2.6605481308,2.7872409641,2.8936731892,2.3748482545,2.5671505754,2.7468510393,Fixed 2022 Exchange Rates,GBP million,,1.6446210414,1.8850219888,1.8145757999,1.9514237988,2.0443487894,2.122413296,1.7418724167,1.8829197901,2.0147241194,Fixed 2022 Exchange Rates,EUR million,,1.9395849424,2.223101963,2.1400212023,2.3014129828,2.4110041336,2.5030695624,2.054278418,2.2206227335,2.3760662589,Fixed 2022 Exchange Rates,CHF million,,1.9835352644,2.2734766823,2.1885133404,2.3535622026,2.4656366509,2.5597882504,2.1008276543,2.2709412743,2.429907096,Fixed 2022 Exchange Rates,JPY million,,240.011081949,275.0944780787,264.8137717082,284.7849598737,298.3461554205,309.7386563108,254.2036571505,274.7876894771,294.0228195723,,,,,,,,,,,,,,4,5,5,6,6,6,6,6,6,Fixed 2022 Exchange Rates,USD million,,14.6174067651,-3.7371547558,7.5415972654,4.7619072134,3.8185512645,-17.9296313291,8.0974571953,6.9999970275,2017-2022,3.2438018155,0.6405027663
Asia Pacific,India,Snacks,2023,Confectionery,Tablets,yes,3,Retail Value RSP,Others,14.0264751345,13.4945176092,10.1939356338,12.9267752318,14.6964627115,17.6537065681,19.8182501233,20.4202243359,18.2878547891,16.8320466914,Current Prices,Fixed 2022 Exchange Rates,USD million,64.3638523692,68.2390540399,53.8682749278,73.0229864169,88.9973170368,116.0993053523,139.5881161887,149.0058795363,148.7256014364,150.9034264111,Fixed 2022 Exchange Rates,GBP million,47.2087506489,50.0510825269,39.5105927526,53.5599382338,65.2765798465,85.1549892545,102.3832528372,109.2908698486,109.0852951597,110.6826575362,Fixed 2022 Exchange Rates,EUR million,55.6756721482,59.0277781795,46.5968444037,63.1659495412,76.9839787865,100.427594426,120.745758786,128.892261601,128.649816952,130.5336673559,Fixed 2022 Exchange Rates,CHF million,56.9372635652,60.3653271563,47.6527127334,64.5972680455,78.72840904,102.7032488773,123.4818157932,131.8129155361,131.5649771753,133.4915149759,Fixed 2022 Exchange Rates,JPY million,6889.5040470743,7304.3054707052,5766.057879742,7816.3773908743,9526.2690677081,12427.2647556698,14941.5060784164,15949.5830705446,15919.5821145349,16152.6964081041,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,6.0207733503,-21.0594641357,35.5584275062,21.8757563936,30.4525902779,20.2316549311,6.7468231572,-0.1880986849,1.4643242008,2017-2022,69.5595231806,11.1384760382
Asia Pacific,India,Snacks,2023,Confectionery,Tablets,yes,3,Retail Value RSP,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Fixed 2022 Exchange Rates,USD million,458.8740346543,505.679832476,528.434520905,564.8971619576,605.5696447748,657.6483239051,704.3412779634,729.6975639701,813.2479350447,896.5245235932,Fixed 2022 Exchange Rates,GBP million,336.5688827473,370.8993828176,387.5891919666,414.3333296477,444.1652466152,482.3632302144,516.6109631275,535.2089578001,596.4903834682,657.5709987353,Fixed 2022 Exchange Rates,EUR million,396.9327405108,437.4204390906,457.1035768484,488.6442937909,523.8265853323,568.8754032393,609.265490316,631.1990479673,703.4713389596,775.5068040691,Fixed 2022 Exchange Rates,CHF million,405.9270987144,447.3322344988,467.4613853301,499.716803977,535.69631404,581.7659225332,623.0712349717,645.5017994307,719.4117554655,793.0795192251,Fixed 2022 Exchange Rates,JPY million,49117.8573450144,54127.9479727401,56563.6088639209,60466.5684266556,64820.1492745831,70394.6488955201,75392.6607315623,78106.7965178985,87050.0247191979,95963.9472504438,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,10.2001408419,4.4998212243,6.9001247288,7.199980024,8.5999487556,7.0999883009,3.6,11.45,10.24,2017-2022,48.0464767891,8.163221903
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Nestlé India Ltd,78.0235564977,83.6226699157,74.027151365,74.7357907675,76.6183369956,77.2343300989,77.6844892784,78.8709011293,78.6931253072,76.4884737931,Current Prices,Local Currency,INR million,19.4400005341,20.2099990845,17.3899993896,17.1000003815,17.1100006104,17.3700008392,17.5799999237,17.6700000763,17.8099994659,17.9099998474,Year-on-Year Exchange Rates,USD million,0.3317873692,0.3311382571,0.271130281,0.2543124669,0.2627400664,0.2539349569,0.2496429488,0.23845091,0.240871072,0.2296627029,Year-on-Year Exchange Rates,GBP million,0.2122664993,0.20111958,0.177438953,0.1884349416,0.204006714,0.1903708049,0.1956118933,0.1859916089,0.1751235189,0.1684499743,Year-on-Year Exchange Rates,EUR million,0.2498897285,0.2495890825,0.2444670477,0.2299074036,0.2331287335,0.2151236096,0.2230030663,0.2092347617,0.2036267593,0.1986615916,Year-on-Year Exchange Rates,CHF million,0.3075437049,0.3030574203,0.2609307199,0.2505869178,0.2587304879,0.2477591954,0.2480424046,0.2238996353,0.220189803,0.2031631943,Year-on-Year Exchange Rates,JPY million,32.3814601627,35.0469986892,32.818700702,27.6673907952,29.4719182301,28.0403052821,27.2134944484,25.4604963098,26.4366416406,24.5830860464,1,1,1,1,1,1,1,1,1,1,Local Currency,INR million,3.9608977843,-13.9534874942,-1.667619427,0.0584808693,1.519580477,1.2089756726,0.5119462627,0.7922998814,0.561484472,2017-2022,4.6756236617,0.9181106954
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Others,21.9764435023,16.3773300843,25.972848635,25.2642092325,23.3816630044,22.7656699011,22.3155107216,21.1290988707,21.3068746928,23.5115262069,Current Prices,Local Currency,INR million,5.4755524177,3.9580872788,6.1013805554,5.780603685,5.2214689585,5.1199991608,5.0500000763,4.7336999237,4.8222182741,5.5052926264,Year-on-Year Exchange Rates,USD million,0.0934526277,0.0648527552,0.0951276068,0.0859695644,0.0801805407,0.0748501268,0.0717119975,0.0638797425,0.0652180191,0.0705952203,Year-on-Year Exchange Rates,GBP million,0.0597878761,0.0393888613,0.0622554696,0.0636998651,0.062256849,0.0561138926,0.0561911308,0.0498261721,0.047416275,0.0517792523,Year-on-Year Exchange Rates,EUR million,0.0703849933,0.0488815149,0.0857726592,0.0777195061,0.0711440328,0.0634100545,0.0640594714,0.0560528903,0.0551337849,0.0610658964,Year-on-Year Exchange Rates,CHF million,0.0866240551,0.0593531803,0.0915490326,0.0847101537,0.0789569353,0.0730297531,0.071252228,0.0599815326,0.0596183786,0.0624496284,Year-on-Year Exchange Rates,JPY million,9.1206984368,6.8638835207,11.5146284845,9.3528782233,8.9939626358,8.2651889796,7.8173008895,6.8207328194,7.1579595871,7.5565094081,,,,,,,,,,,Local Currency,INR million,-27.7134620072,54.1497224722,-5.2574473511,-9.6726009418,-1.9433189889,-1.3671698427,-6.2633692636,1.8699611673,14.1651479364,2017-2022,5.4357053563,1.0642463044
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Local Currency,INR million,24.9155529518,24.1680863632,23.4913799451,22.8806040665,22.3314695689,22.49,22.63,22.4037,22.63221774,23.4152924738,Year-on-Year Exchange Rates,USD million,0.4252399969,0.3959910123,0.3662578879,0.3402820313,0.3429206071,0.3287850837,0.3213549464,0.3023306525,0.3060890911,0.3002579232,Year-on-Year Exchange Rates,GBP million,0.2720543754,0.2405084413,0.2396944226,0.2521348068,0.266263563,0.2464846975,0.2518030241,0.235817781,0.2225397939,0.2202292266,Year-on-Year Exchange Rates,EUR million,0.3202747218,0.2984705975,0.3302397069,0.3076269097,0.3042727663,0.2785336641,0.2870625377,0.265287652,0.2587605442,0.259727488,Year-on-Year Exchange Rates,CHF million,0.3941677599,0.3624106006,0.3524797525,0.3352970715,0.3376874232,0.3207889484,0.3192946326,0.2838811679,0.2798081816,0.2656128227,Year-on-Year Exchange Rates,JPY million,41.5021585995,41.9108822099,44.3333291865,37.0202690185,38.4658808659,36.3054942618,35.0307953378,32.2812291293,33.5946012277,32.1395954545,,,,,,,,,,,Local Currency,INR million,-3,-2.8,-2.6,-2.4,0.7098969937,0.6224988884,-1,1.02,3.46,2017-2022,4.8533434021,0.9523554833
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Nestlé India Ltd,78.0235564977,83.6226699157,74.027151365,74.7357907675,76.6183369956,77.2343300989,77.6844892784,78.8709011293,78.6931253072,76.4884737931,Current Prices,Fixed 2022 Exchange Rates,USD million,0.2492821388,0.2591559495,0.2229946565,0.2192759542,0.2194041887,0.222738212,0.2254310627,0.2265851486,0.2283803825,0.2296627029,Fixed 2022 Exchange Rates,GBP million,0.1828401796,0.1900822923,0.1635591834,0.1608316387,0.1609256944,0.1633710898,0.1653462066,0.1661926903,0.1675094348,0.1684499743,Fixed 2022 Exchange Rates,EUR million,0.2156326901,0.2241736805,0.192893634,0.1896769023,0.189787827,0.1926718058,0.195001161,0.1959994622,0.1975523657,0.1986615916,Fixed 2022 Exchange Rates,CHF million,0.220518852,0.2292533783,0.1972645369,0.1939749151,0.1940883533,0.1970376821,0.1994198197,0.200440742,0.2020288338,0.2031631943,Fixed 2022 Exchange Rates,JPY million,26.6831496339,27.7400419165,23.8693386368,23.4712889086,23.4850151224,23.8418888272,24.130131463,24.2536647692,24.4458265264,24.5830860464,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Fixed 2022 Exchange Rates,USD million,3.9608977843,-13.9534874942,-1.667619427,0.0584808693,1.519580477,1.2089756726,0.5119462627,0.7922998814,0.561484472,2017-2022,4.6756236617,0.9181106954
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Others,21.9764435023,16.3773300843,25.972848635,25.2642092325,23.3816630044,22.7656699011,22.3155107216,21.1290988707,21.3068746928,23.5115262069,Current Prices,Fixed 2022 Exchange Rates,USD million,0.070213857,0.0507551664,0.0782389482,0.0741255767,0.0669557054,0.0656545425,0.0647569334,0.0607009675,0.0618360521,0.0705952203,Fixed 2022 Exchange Rates,GBP million,0.051499535,0.0372272309,0.0573856732,0.0543686516,0.0491097889,0.048155429,0.0474970625,0.0445221461,0.045354693,0.0517792523,Fixed 2022 Exchange Rates,EUR million,0.0607360116,0.0439039601,0.0676778326,0.0641197062,0.0579176629,0.056792138,0.056015693,0.0525072233,0.053489088,0.0610658964,Fixed 2022 Exchange Rates,CHF million,0.0621122685,0.0448988086,0.0692113888,0.0655726365,0.059230057,0.0580790281,0.0572849891,0.0536970187,0.0547011321,0.0624496284,Fixed 2022 Exchange Rates,JPY million,7.5156882961,5.4328308756,8.3746937171,7.9343986041,7.16693589,7.0276594639,6.9315794231,6.497429008,6.6189284074,7.5565094081,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,-27.7134620072,54.1497224722,-5.2574473511,-9.6726009418,-1.9433189889,-1.3671698427,-6.2633692636,1.8699611673,14.1651479364,2017-2022,5.4357053563,1.0642463044
Asia Pacific,India,Snacks,2023,Confectionery,Other Chocolate Confectionery,yes,3,Retail Value RSP,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Fixed 2022 Exchange Rates,USD million,0.3194959957,0.3099111159,0.3012336046,0.2934015309,0.2863598942,0.2883927544,0.2901879961,0.2872861162,0.2902164346,0.3002579232,Fixed 2022 Exchange Rates,GBP million,0.2343397146,0.2273095232,0.2209448565,0.2152002903,0.2100354833,0.2115265189,0.2128432691,0.2107148364,0.2128641278,0.2202292266,Fixed 2022 Exchange Rates,EUR million,0.2763687016,0.2680776406,0.2605714667,0.2537966085,0.2477054899,0.2494639437,0.251016854,0.2485066855,0.2510414537,0.259727488,Fixed 2022 Exchange Rates,CHF million,0.2826311205,0.2741521869,0.2664759257,0.2595475516,0.2533184104,0.2551167102,0.2567048089,0.2541377608,0.2567299659,0.2656128227,Fixed 2022 Exchange Rates,JPY million,34.19883793,33.1728727921,32.2440323539,31.4056875127,30.6519510124,30.8695482912,31.0617108861,30.7510937773,31.0647549338,32.1395954545,,,,,,,,,,,,,,,,,,,,,,,Fixed 2022 Exchange Rates,USD million,-3,-2.8,-2.6,-2.4,0.7098969937,0.6224988884,-1,1.02,3.46,2017-2022,4.8533434021,0.9523554833
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,Perfetti Van Melle India Pvt Ltd,76.6050082461,73.8249443955,72.6743583426,72.0156684642,71.9355641455,72.5552842844,72.5095548075,62.9980947197,69.2160980666,69.9089914692,Current Prices,Local Currency,INR million,13281.469909668,12771.1100158691,12496.4503936768,12074.5502624512,12182.0000457764,12664.9396820068,13119.4002838135,11482.500328064,13082.5997619629,13969.4578704834,Year-on-Year Exchange Rates,USD million,226.6781810641,209.2530086009,194.8341705672,179.5736020932,187.0660073782,185.1508783178,186.3006705445,154.95261126,176.9354252553,179.1325226063,Year-on-Year Exchange Rates,GBP million,145.0211443054,127.0915585488,127.5075993096,133.0565569176,145.2489603122,138.8045276269,145.9789954164,120.8629711909,128.6395831151,131.3877631859,Year-on-Year Exchange Rates,EUR million,170.7254536219,157.7204243347,175.6739759329,162.3408443448,165.983292858,156.852470226,166.4201651832,135.9670746767,149.5770619173,154.9522477695,Year-on-Year Exchange Rates,CHF million,210.1148328212,191.5081559245,187.5047678111,176.9429395711,184.2112626164,180.6479627665,185.1062348007,145.4967529351,161.7436917681,158.4634119508,Year-on-Year Exchange Rates,JPY million,22123.1160990985,22146.9122346109,23583.5123462648,19536.3329435761,20983.4539112411,20444.9486416419,20308.5738531674,16545.0003377592,19419.427962133,19174.337676041,1,1,1,1,1,1,1,1,1,1,Local Currency,INR million,-3.8426461624,-2.1506323401,-3.3761597729,0.8898864222,3.964370665,3.5883360933,-12.4769419359,13.9351133306,6.7789134014,2017-2022,14.6729421933,2.7761135869
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,Wrigley India Pvt Ltd,13.6742108244,12.3575221043,12.2805702038,11.6488416892,10.5383653931,8.4323795143,8.3160433544,8.0486131723,8.115403475,8.2888155616,Current Prices,Local Currency,INR million,2370.7799758911,2137.7499923706,2111.6600112915,1953.1100311279,1784.6300258636,1471.9200534821,1504.6499986649,1466.9999752045,1533.9000396729,1656.2999601364,Year-on-Year Exchange Rates,USD million,40.4626969976,35.0267609459,32.9232313064,29.0467964397,27.4046636292,21.5182462419,21.3666248168,19.7966880367,20.7452081969,21.2389910047,Year-on-Year Exchange Rates,GBP million,25.8866847825,21.2737951502,21.5463343682,21.5224658786,21.2785794471,16.1318705701,16.7421749856,15.4414082887,15.082649109,15.5780953667,Year-on-Year Exchange Rates,EUR million,30.4749767589,26.4007463329,29.6855265548,26.2593243359,24.3161030301,18.2294035472,19.086550902,17.3711029376,17.5375128326,18.3720373534,Year-on-Year Exchange Rates,CHF million,37.506092449,32.0564585504,31.6847030669,28.6212755508,26.9864512504,20.994917125,21.2296362578,18.5886110908,18.9640178355,18.7883413466,Year-on-Year Exchange Rates,JPY million,3949.0388495236,3707.1610378223,3985.1604558528,3160.085221742,3074.0191886069,2376.1131638706,2329.1686327122,2113.7830953011,2276.8762985585,2273.4207027155,2,2,2,2,2,2,2,2,2,2,Local Currency,INR million,-9.8292539118,-1.2204411728,-7.5083100175,-8.6262423816,-17.5223977995,2.223622479,-2.502244608,4.56033167,7.9796542994,2017-2022,-7.1908498606,-1.4814164461
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,Mondelez India Foods Pvt Ltd,1.4661775387,1.8385263798,1.4329638328,1.39981008,1.459733309,1.456841444,1.4452278586,1.4362412965,1.4265312093,1.4334366385,Current Prices,Local Currency,INR million,254.1999969482,318.049987793,246.3999938965,234.6999969482,247.1999969482,254.3000030518,261.4899902344,261.7799987793,269.6300048828,286.4342956543,Year-on-Year Exchange Rates,USD million,4.338495161,5.2112084814,3.8416619861,3.4904756655,3.7959872171,3.7176544147,3.7132612366,3.5326360311,3.6466069775,3.6729913514,Year-on-Year Exchange Rates,GBP million,2.7756245875,3.1650708979,2.514143673,2.5862970317,2.947425908,2.7870635538,2.9095877296,2.7554546089,2.651238443,2.6940173165,Year-on-Year Exchange Rates,EUR million,3.2675908679,3.9278480079,3.4638689575,3.1555126149,3.3681718383,3.1494491611,3.3170119386,3.0998005335,3.0827560782,3.1771911524,Year-on-Year Exchange Rates,CHF million,4.0214818258,4.7692930825,3.6971437639,3.439341961,3.7380580681,3.6272401319,3.6894542802,3.317059762,3.3335081096,3.2491852017,Year-on-Year Exchange Rates,JPY million,423.4242205965,551.5436917478,465.010232115,379.7389701955,425.8011593606,410.5152201671,404.7813668046,377.1957365101,400.2308831212,393.1568395706,3,3,3,3,3,3,3,3,3,3,Local Currency,INR million,25.1180140092,-22.5279033631,-4.7483755025,5.325948088,2.8721707893,2.8273641747,0.1109061745,2.998703545,6.2323519145,2017-2022,15.871480255,2.9900599675
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,Candico India Ltd,0.8281999824,0.9361137269,1.0757696844,1.0749372761,1.0852928829,1.077592861,1.0560792294,1.0091765387,0.9925351328,0.9804173054,Current Prices,Local Currency,INR million,143.5900001526,161.9399986267,184.9799957275,180.2300033569,183.7900085449,188.0999946594,191.0800056458,183.9400062561,187.5999984741,195.9103965759,Year-on-Year Exchange Rates,USD million,2.4506865787,2.6533662214,2.8840529033,2.6803939033,2.822267523,2.7498653841,2.7134116201,2.4822106223,2.5371933799,2.5121893683,Year-on-Year Exchange Rates,GBP million,1.5678675835,1.6115440859,1.8874443888,1.9860601992,2.1913731371,2.0615282473,2.1261388985,1.9361232346,1.8446475498,1.8426075679,Year-on-Year Exchange Rates,EUR million,1.845764669,1.9999236768,2.6004321462,2.4231702453,2.5041923082,2.3295767333,2.4238582111,2.1780782802,2.1448838226,2.1730804869,Year-on-Year Exchange Rates,CHF million,2.2716151964,2.4283582609,2.7755586631,2.6411274871,2.779197948,2.6829879719,2.6960150331,2.3307357179,2.3193491264,2.2223217369,Year-on-Year Exchange Rates,JPY million,239.1797192367,280.8268766303,349.0973737038,291.6078260035,316.5776686223,303.6488784679,295.7880941637,265.0370022805,278.4679438606,268.9046441903,4,4,4,4,4,4,4,4,4,4,Local Currency,INR million,12.779440389,14.227489994,-2.5678411073,1.9752566841,2.3450600762,1.5842695752,-3.7366543744,1.9897749775,4.4298497705,2017-2022,6.5946936544,1.2854628738
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,ITC Ltd,,,,0.5964252655,0.6709340802,0.7162182865,0.7524867929,0.7783069454,0.781965335,0.8293725276,Current Prices,Local Currency,INR million,,,,100,113.6200027466,125.0199966431,136.1499938965,141.8600006104,147.8000030518,165.7281036377,Year-on-Year Exchange Rates,USD million,,,,1.4872073758,1.7447414376,1.8276883086,1.9333837377,1.9143546179,1.9989189357,2.1251571497,Year-on-Year Exchange Rates,GBP million,,,,1.1019586985,1.3547190287,1.3701874635,1.5149350508,1.4931957916,1.4532991243,1.5587322741,Year-on-Year Exchange Rates,EUR million,,,,1.3444877102,1.5481055754,1.5483449423,1.7270686147,1.679798715,1.6898392223,1.8382919663,Year-on-Year Exchange Rates,CHF million,,,,1.4654205393,1.7181155874,1.783238473,1.9209881697,1.7975326689,1.8272911021,1.8799470246,Year-on-Year Exchange Rates,JPY million,,,,161.7976033801,195.7100707658,201.8191538786,210.7575153086,204.404414627,219.3899962003,227.4767318117,,,,5,5,5,5,5,5,5,Local Currency,INR million,,,,13.6200027466,10.0334392016,8.90257363,4.1939089018,4.1872285463,12.1299730824,2017-2022,45.8617317651,7.8420843173
Asia Pacific,India,Snacks,2023,Confectionery,Gum,no,2,Retail Value RSP,Others,7.4264034084,11.0428933934,12.5363379364,13.264317225,14.3101101893,15.7616836098,15.9206079571,25.7295673274,19.4674667813,18.5589664977,Current Prices,Local Currency,INR million,1287.5601173401,1910.3300053406,2155.6396054077,2223.9697061157,2423.3599201202,2751.2919861569,2880.5697277451,4689.6619110858,3679.5641966756,3708.517247362,Year-on-Year Exchange Rates,USD million,21.9751117455,31.3005134668,33.6089242409,33.0750415041,37.2129587091,40.2215991971,40.9052289144,63.2854638178,49.7642110696,47.5548912354,Year-on-Year Exchange Rates,GBP million,14.058943991,19.0106276917,21.9950803951,24.5072276278,28.8943118976,30.1534625581,32.0519738697,49.3626349889,36.1806990138,34.8799352405,Year-on-Year Exchange Rates,EUR million,16.5508250663,23.5921590752,30.3037877342,29.9009993781,33.0189835667,34.0741413048,36.540152716,55.5314254783,42.0694977825,41.135675321,Year-on-Year Exchange Rates,CHF million,20.3693928942,28.6462003753,32.3446011438,32.5905088607,36.6450655871,39.2433998704,40.6429718469,59.4235193496,45.4914396295,42.0677954538,Year-on-Year Exchange Rates,JPY million,2144.7055299014,3312.782594062,4068.1594890301,3598.3296843955,4174.2292729528,4441.3968615305,4459.0653375586,6757.2789624273,5461.8373373416,5090.2735551813,,,,,,,,,,,Local Currency,INR million,48.3682182768,12.8412158832,3.169829527,8.9655094427,13.532123863,4.6988012264,62.8032769322,-21.5388173724,0.7868608656,2017-2022,53.0320451606,8.8820969878
