Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,        Convenience Stores,5,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,        Forecourt Retailers,5,1.0999980271,1.1000203565,1.1000020806,1.164000274,1.1638710494,1.1633356975,1.1825904574,1.1952694163,1.2099950943,1.2205196854,1.2329578413,1.2453720638,0.2163334012,0.2928190193,0.3975914202,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",3.5317401986,4.2369871094,5.0480577246,6.5086723233,7.920111602,9.4807566317,11.0776964962,13.0775185377,15.1381542975,18.4370416088,21.9266690452,25.9541242846,2.5532764015,3.7636642603,6.2447089625,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",2.5904142816,3.1076894963,3.7025828879,4.7738952448,5.8091391358,6.9538204957,8.125122913,9.5919260427,11.1033340176,13.5229584305,16.0824843978,19.0364892181,1.8727435438,2.7605228874,4.5802868759,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",3.0550068427,3.6650557186,4.3666436441,5.6300966001,6.8510121862,8.2009929256,9.5823692271,11.3122444946,13.0947245165,15.9483102116,18.9668889,22.4506964915,2.2086213705,3.2556245426,5.4017644386,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",3.124232238,3.7481046098,4.4655902743,5.7576726359,7.0062537457,8.3868245803,9.7995023896,11.5685760306,13.3914464315,16.3096933885,19.3966720228,22.9594214858,2.2586679646,3.3293958654,5.5241665469,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",378.0373221293,453.526921759,540.3438862501,696.6880113859,847.7684123467,1014.8197905938,1185.7561664421,1399.8170335445,1620.3873984981,1973.5001573788,2347.0297312052,2778.1283704259,273.3025984909,402.8624639216,668.4333843693,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",19.9688219154,19.1426264519,28.9341897103,21.6855175476,19.7048363461,16.8440128418,18.0526885004,15.7570853667,21.7918726848,18.9272634426,18.3678388684,-90.1623480974,47.4052812326,65.9209889803,2017-2022,-66.1295499841,-19.468795774
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Supermarkets,4,5.8154997194,4.459138364,4.2081908445,4.090039516,4.1574719522,4.3033039869,4.5774129856,4.7420098253,5.0055608259,5.4032871024,5.8376624188,6.292546143,4.2045560787,4.75610623,4.9885316959,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",18.6717008829,17.1754201236,19.3119546535,22.870034993,28.291486295,35.070339456,42.8780660918,51.8826304352,62.624181277,81.6214849488,103.8157896107,131.1395440851,49.6243009786,61.1312307499,78.3516117474,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",13.695073224,12.5976009213,14.1646781263,16.7744120274,20.7508667182,25.7229306451,31.4496391363,38.0541883846,45.9327596107,59.8666516795,76.1454379242,96.1865054535,36.3977786411,44.8377299229,57.4683081537,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",16.1512939102,14.8569892045,16.7051227708,19.78291422,24.4725487609,30.3363557308,37.0901532802,44.8792329229,54.1708312506,70.6037763276,89.8021739442,113.4376205493,42.9257449666,52.8794072443,67.7752882613,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",16.5172766273,15.193643426,17.0836550578,20.2311881935,25.0270882263,31.023767028,37.9306032869,45.8961807723,55.3983234948,72.2036334067,91.8370600533,116.0080776793,43.8984274565,54.0776362686,69.311052782,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",1998.6180761961,1838.4562467262,2067.1508128373,2448.007582534,3028.3195015895,3753.9276584658,4589.6663887626,5553.5145768685,6703.2897266261,8736.7603116264,11112.43774798,14037.171276246,5311.7830869389,6543.4843650699,8386.7532218471,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",-8.0136285855,12.439489192,18.4242372318,23.7054788227,23.9607530347,22.2630483678,21.0003975554,20.7035586896,30.3354124308,27.1917432963,26.3194592815,-62.1591631077,23.1880944303,28.1695310012,2017-2022,-4.0061427497,-0.814385438
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Hypermarkets,4,3.3618432215,4.5973054028,5.2155914767,5.5700572597,5.8549027895,6.0079652971,6.1215742613,6.2164949415,6.4059881625,6.748608954,7.1202484352,7.4976185818,7.4405476634,7.5920895322,7.7918979476,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",10.7937983108,17.7076029679,23.9350518574,31.1457637374,39.8424580935,48.9627000674,57.3427100826,68.0150656652,80.1448185135,101.9437749151,126.6250359306,156.2538057254,87.817113098,97.5827188509,122.3822559391,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",7.9168930114,12.9879393841,17.555566569,22.8443845408,29.2231213661,35.9125163192,42.0589756855,49.8867944842,58.7835658328,74.7723772431,92.8752634764,114.6069832816,64.4109394068,71.573687284,89.7633250932,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",9.3367931512,15.3173351358,20.7041693592,26.9415404271,34.4643080354,42.3534505177,49.6022815467,58.8340249647,69.3264382986,88.182853897,109.5325050743,135.1618235896,75.963085146,84.4104767209,105.862438428,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",9.548361645,15.6644206364,21.1733186546,27.5520263872,35.2452572997,43.313165014,50.7262520395,60.1671835609,70.8973513411,90.1810467756,112.0144736423,138.2245436244,77.6843823037,86.3231888413,108.261244559,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",1155.3677166301,1895.4210759685,2562.0069428526,3333.8412388247,4264.7350364622,5240.965353272,6137.9612723934,7280.3297645143,8578.6979985804,10912.0573737943,13553.9385135024,16725.4007845884,9399.940087802,10445.250116343,13099.7915218815,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",64.0534912553,35.1682206838,30.1261594207,27.9225593228,22.8907612891,17.1150896573,18.611529813,17.833920661,27.1994581882,24.2106602743,23.3988243928,-43.7984164992,11.1203903299,25.4138615732,2017-2022,20.0487779082,3.7221591277
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Discounters,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Warehouse Clubs,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Food/drink/tobacco specialists,4,56.9166687867,56.8074896172,56.2297275189,55.9993199819,55.7689258275,55.4941095594,54.978436333,54.8394319954,54.7000960131,53.0540163708,51.5557963192,50.135067712,53.3268121583,51.7523484279,50.2498017474,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",182.7411342298,218.8074064291,258.0457940575,313.1281256711,379.5060601478,452.2565140635,515.0002925488,600.0017056767,684.3486369985,801.4283743626,916.8576940466,1044.8377768024,629.390053839,665.1837870363,789.2408421814,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",134.0345601076,160.4879743832,189.2680301011,229.6690931603,278.3551062243,331.715150909,377.7356311046,440.0813479852,501.9470241714,587.8211277839,672.4847047753,766.3538501487,461.6367264983,487.8902424564,578.8819772112,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",158.0737495172,189.2716016138,223.213379876,270.8604010407,328.2782836218,391.20848857,445.482773152,519.0102367087,591.9715639463,693.2472463789,793.0952934187,903.7999337833,544.4315870014,575.3936888815,682.7048530784,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",161.6556458453,193.5604304478,228.2713176311,276.9980037666,335.7169556486,400.0731372103,455.5772582532,530.7708286273,605.3854342298,708.9559884937,811.066557642,924.2797267537,556.768217899,588.4319102669,698.1747082181,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",19560.6033122536,23421.1355696278,27621.2109289353,33517.2213851952,40622.3126962347,48409.5182196651,55125.6096264196,64224.1573080001,73252.6492846192,85784.8594415433,98140.4089594928,111839.391628101,67369.8848576803,71201.2445517441,84480.3065101198,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",19.7362637325,17.9328425252,21.345952107,21.198330343,19.1697739655,13.8734935892,16.5051193869,14.0577819236,17.1082005625,14.4029489567,13.9585547012,-39.7619355069,5.6870509756,18.6500419227,2017-2022,-1.5207263145,-0.3060124124
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Small Local Grocers,4,32.8059888543,33.0360477432,33.2464872619,33.1765820721,33.054828145,33.031284418,33.1399873494,33.0067922284,32.6783611304,33.5735692707,34.0345082651,34.4669982916,33.5155971342,33.8999168372,34.7472080858,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",105.3294885411,127.2461074072,152.572608541,185.5115555647,224.937228251,269.1927785585,310.4326772157,361.1294084452,408.8364286155,507.1587955584,605.2627055307,718.3080329096,395.5680572493,435.7227400685,545.7517207921,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",77.2556858775,93.3307988025,111.9069472588,136.0665722569,164.9839953524,197.4439734672,227.6920711311,264.8764417868,299.8679585547,371.9841531787,443.9401168614,526.8551145784,290.1360482932,319.5881761384,400.2907836413,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",91.1115456221,110.0697409705,131.9775342719,160.4702044259,194.5739869981,232.8556842391,268.5287987675,312.3822115609,353.649480632,438.6997637528,523.5610784042,621.3469372887,342.1721456539,376.9065326361,472.0832076186,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",93.1761016392,112.5638831176,134.9680994153,164.1064035909,198.9829660455,238.132113266,274.6135681947,319.4606841092,361.6630551818,448.6405482141,535.424790817,635.4264433418,349.9256477745,385.4471039163,482.7804493371,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",11274.464017736,13620.4179782058,16331.3655929988,19857.1490952696,24077.2714392985,28814.383680499,33228.7006960411,38655.2766718716,43761.8341018392,54286.2561187932,64787.2945108229,76887.6615928317,42341.58818957,46639.7437475162,58417.241210563,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",20.8076761501,19.903556698,21.5890305204,21.2524080057,19.6746224054,15.3198383991,16.3309905659,13.2105054462,24.0493165631,19.3438250172,18.6770680476,-44.9305814322,10.1511439266,25.2520629762,2017-2022,7.6096334268,1.4776100525
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,    Non-Grocery Retailers,3,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      General Merchandise Stores,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Apparel and Footwear Specialists,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Appliances and Electronics Specialists,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Home Products Specialists,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Health and Beauty Specialists,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Leisure and Personal Goods Specialists,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,      Other Non-Grocery Retailers,4,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,    Vending,3,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,    Direct Selling,3,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,  Retail E-Commerce,2,,,,,,,,,,,0.2188249425,0.3623946355,1.2961535983,1.7043777954,1.8249692622,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,3.891537839,7.5524702083,15.2978614327,21.9067252198,28.6636011963,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,2.8543139156,5.5394863688,11.2204739035,16.0678562635,21.0238006547,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,3.3662370554,6.5329970122,13.2328735205,18.9496371999,24.7944335843,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,3.4425148194,6.6810324582,13.532725844,19.3790294051,25.3562668481,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,416.5500464028,808.4160930386,1637.4824435238,2344.894944983,3068.1506649581,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",,,,,,,,,,,94.0741814867,102.5544094959,43.2012266304,30.8438431974,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,  Ice Cream,1,Retail Value RSP,Total,0,99.9999986091,100.0000014837,99.9999991827,99.9999991038,99.9999997637,99.9999989588,100.0000013868,99.9999984068,100.0000012261,100.0000013834,99.9999982221,99.9999974276,100.0000000343,99.9976578419,100.0000001591,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",321.0678621632,385.1735240372,458.913466834,559.1641522895,680.4973443894,814.9630887772,936.7314424351,1094.1063287599,1251.092219702,1510.5894713937,1778.3794320028,2084.0457540154,1180.2506629991,1285.2908661857,1570.6347408188,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",235.492626502,282.5120029873,336.5978049431,410.1283572303,499.1222287969,597.7483918363,687.0614399705,802.4906986836,917.6346421872,1107.9672683155,1304.3823213508,1528.578429049,865.6747102866,942.7182149527,1152.00848163,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",277.7283890434,333.1807226432,396.9668499221,483.6851567138,588.6401396024,704.9549719831,810.2863759736,946.4179506519,1082.2130386441,1306.681950568,1538.3241767967,1802.7300087147,1020.934057659,1111.7953672253,1358.6219854092,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",284.0216179949,340.7304822375,405.9619810331,494.6452945741,601.9785209659,720.9290070986,828.647184164,967.8634531003,1106.7356106789,1336.2909102786,1573.1820689967,1843.5792453433,1044.0680692425,1136.9882645636,1389.4078882911,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",34367.0904449451,41228.9577922873,49122.0781638741,59852.9073132094,72840.4070859316,87233.6147024957,100267.6941500589,117113.0953547989,133916.8585101631,161693.433403136,190357.6595094061,223076.1697452316,126333.9812640059,137577.4801895778,168120.6765137386,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",19.966390109,19.144603197,21.8452263227,21.699029096,19.7599219889,14.9415789911,16.8004274433,14.3483212569,20.7416565786,17.7275140387,17.187913699,-43.3673343915,8.8998215785,22.2007237537,2017-2022,3.9749561719,0.7826443365
Asia Pacific,India,Snacks,2023,Ice Cream,    Frozen Yoghurt,2,Retail Value RSP,Retail Channels,1,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,    Frozen Yoghurt,2,Retail Value RSP,  Retail Offline,2,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Ice Cream,    Frozen Yoghurt,2,Retail Value RSP,    Grocery Retailers,3,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
